_id,CD_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASCIMENTO,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
2003,349593,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,MARAIAL,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,S,L10,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
2004,350092,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,NATAL,RN,BRA,BOA VIAGEM,RECIFE,PE,M,2002,S,L5,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
2005,273608,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,M,1994,S,L6,"","",N
2006,348491,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2001,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
2007,346861,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,OLINDA,PE,BRA,POCO DA PANELA,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
2008,347092,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PALMARES,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2009,347050,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2010,349770,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PASSIRA,PE,BRA,CENTRO,PASSIRA,PE,F,2001,S,L1,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
2011,350253,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAUDALHO,PE,BRA,CAJA,CARPINA,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
2012,336895,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,CENTRO,ITAPISSUMA,PE,M,2002,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
2013,349595,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,JANGA,PAULISTA,PE,F,2001,S,L13,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,S
2014,346882,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
2015,346531,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,1985,S,L13,ENSINO MEDIO,ENSINO MEDIO,S
2016,347932,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PETROLINA,PE,BRA,AREIA BRANCA,PETROLINA,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
2017,348785,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,PRINCESA ISABEL,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
2018,349625,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,F,1998,S,L9,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
2019,348532,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2020,326688,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CENTRO,GOIANA,PE,F,2000,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2021,339746,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2022,348926,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2023,349065,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,2002,S,L6,"",ENSINO SUPERIOR,N
2024,348067,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2025,349778,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,2003,S,L1,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
2026,316901,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,SALGADINHO,OLINDA,PE,F,2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2027,346525,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE TABAJARA,OLINDA,PE,F,2003,S,L10,ENSINO MEDIO,ENSINO MEDIO,S
2028,300102,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,1997,N,A0,"","",N
2029,347072,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2030,342530,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,2002,S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
2031,350058,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,M,2002,S,L5,"",ENSINO MEDIO,N
2032,34927,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,1980,N,A0,"","",N
2033,336984,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,1996,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
2034,347558,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2000,N,A0,"",SUPERIOR INCOMPLETO,N
2035,348711,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
2036,348786,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ARRUDA,RECIFE,PE,F,2000,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2037,347807,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2038,347614,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2039,348081,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2040,347729,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2041,346987,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2042,347923,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
2043,348037,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2044,337601,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2045,349605,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,F,2002,S,L13,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,S
2046,348015,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
2047,347452,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
2048,347504,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
2049,347983,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2050,347964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2051,346856,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2052,347233,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2053,347991,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2054,346172,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2055,346664,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,2003,S,L6,ENSINO SUPERIOR,ENSINO MEDIO,N
2056,348564,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2057,218814,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,1990,N,A0,"","",S
2058,177119,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,1990,N,A0,"","",S
2059,349319,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,1996,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
2060,347864,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1998,N,A0,"","",N
2061,348299,2021,2,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,1999,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2062,327673,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,S,L6,ENSINO FUNDAMENTAL,ALFABETIZADO SEM CURSOS REGULARES,N
2063,337010,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
2064,347123,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ALTO JOSE DO PINHO,RECIFE,PE,M,2001,N,A0,"",ENSINO SUPERIOR,N
2065,327891,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
2066,347381,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2002,N,A0,"",ENSINO SUPERIOR,N
2067,347998,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2068,347776,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,"",ENSINO SUPERIOR,N
2069,347694,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
2070,347563,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,"",ENSINO SUPERIOR,N
2071,347414,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2072,346964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2073,347907,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2074,349275,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,2003,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
2075,349664,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
2076,349010,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
2077,349346,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,RECIFE,PE,BRA,PASSARINHO,RECIFE,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
2078,348859,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SAO LOURENCO DA MATA,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
2079,338589,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SAO PAULO,SP,BRA,SANTA MONICA,CAMARAGIBE,PE,F,2002,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
2080,349575,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L14,ENSINO SUPERIOR,ENSINO SUPERIOR,S
2081,349633,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SERRITA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
2082,281931,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SURUBIM,PE,BRA,CAJA,CARPINA,PE,F,1991,N,A0,"","",N
2083,226767,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SURUBIM,PE,BRA,CAJA,CARPINA,PE,F,1991,N,A0,"","",N
2084,347058,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
2085,347946,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,TERESINA,PI,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2086,348923,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,TRINDADE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2087,349743,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,VENTUROSA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
2088,349375,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
2089,347863,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,ALHANDRA,PB,BRA,CORDEIRO,RECIFE,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
2090,348932,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BELEM,PA,BRA,VARZEA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
2091,348668,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BELEM DE MARIA,PE,BRA,JOSE CARLOS DE OLIVEIRA,CARUARU,PE,F,2004,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2092,349914,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BEZERROS,PE,BRA,IPSEP,RECIFE,PE,M,1989,S,L1,"",ENSINO MEDIO,N
2093,349923,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BOM JARDIM,PE,BRA,CENTRO,BOM JARDIM,PE,F,2002,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
2094,348096,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CABO FRIO,RJ,BRA,AREEIRO,CAMARAGIBE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
2095,347947,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CANHOTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2096,349391,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARPINA,PE,BRA,FLORESTINHA,CARPINA,PE,M,2000,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
2097,347566,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
2098,347799,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,2002,N,A0,"",ENSINO MEDIO,N
2099,232638,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,ESTANCIA,RECIFE,PE,F,1991,N,A0,"","",N
2100,347725,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,FEIRA NOVA,PE,BRA,CORDEIRO,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2101,348935,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,FLORESTA,PE,BRA,CENTRO,FLORESTA,PE,F,1988,S,L2,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
2102,346718,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,GOIANA,PE,BRA,CENTRO,GOIANA,PE,M,2002,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2103,349418,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,ITAQUAQUECETUBA,SP,BRA,CENTRO,CAMARAGIBE,PE,M,2002,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
2104,235037,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,1992,N,A0,"","",N
2105,347781,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,JABOATAO DOS GUARARAPES,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
2106,348844,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,MORENO,PE,BRA,VILA RICA,JABOATAO DOS GUARARAPES,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2107,347905,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,MORENO,PE,BRA,CENTRO,MORENO,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2108,348879,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,OLINDA,PE,BRA,JARDIM MARANGUAPE,PAULISTA,PE,F,1999,S,L2,"",ANALFABETO,N
2109,348915,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,OLINDA,PE,BRA,SAO JOSE,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2110,346165,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,2002,N,A0,"",ENSINO MEDIO,N
2111,349729,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,F,2002,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
2112,350028,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,2001,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
2113,347495,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,ARTUR LUNDGREN II,PAULISTA,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
2114,349126,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,1998,S,L6,"",ENSINO MEDIO,N
2115,347301,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,1991,N,A0,"",ENSINO MEDIO,N
2116,348229,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,2003,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
2117,350149,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,F,1998,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
2118,350255,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
2119,346970,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2001,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
2120,348601,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
2121,348176,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1973,N,A0,"","",N
